,noisy_signal,filtered
2020-06-01 04:10:00,0.4718938460052626,0.27361912600619354
2020-06-01 04:15:00,0.3586382780504071,0.279976499038084
2020-06-01 04:20:00,0.01958855163802714,0.28634469754825803
2020-06-01 04:25:00,0.023193087327389672,0.29272290555518066
2020-06-01 04:30:00,-0.20426769138588258,0.2991103106535735
2020-06-01 04:35:00,0.22766187389819112,0.30550610357562824
2020-06-01 04:40:00,0.41166521131493616,0.3119094780022997
2020-06-01 04:45:00,0.23038102240565406,0.3183196306194153
2020-06-01 04:50:00,0.4827771072978756,0.324735761322043
2020-06-01 04:55:00,0.3894819429801871,0.3311570734605623
2020-06-01 05:00:00,0.1286433812604481,0.3375827740675173
2020-06-01 05:05:00,0.2453175432866323,0.3440120740561402
2020-06-01 05:10:00,0.19307693338436607,0.35044418843051267
2020-06-01 05:15:00,1.0730015586948336,0.35687833655813006
2020-06-01 05:20:00,0.08604159545463153,0.36331374248666637
2020-06-01 05:25:00,0.4683596183647608,0.3697496352103355
2020-06-01 05:30:00,0.11567693191328055,0.37618524882604526
2020-06-01 05:35:00,0.2678401207584282,0.38261982263011385
2020-06-01 05:40:00,0.28351336931414806,0.3890526012563064
2020-06-01 05:45:00,0.4370846558155842,0.39548283491895336
2020-06-01 05:50:00,0.366877622056483,0.4019097797651397
2020-06-01 05:55:00,0.3948981878593081,0.4083326983004855
2020-06-01 06:00:00,0.4230655056937004,0.4147508598494627
2020-06-01 06:05:00,0.3512729309352534,0.42116354103143505
2020-06-01 06:10:00,0.3646615823551637,0.42757002625184193
2020-06-01 06:15:00,0.3046480255574583,0.43396960821981745
2020-06-01 06:20:00,0.6733070118425368,0.44036158850902335
2020-06-01 06:25:00,0.7991927950647995,0.44674527815545034
2020-06-01 06:30:00,0.39616919034392706,0.45311999823101023
2020-06-01 06:35:00,0.7299181540464659,0.459485080304602
2020-06-01 06:40:00,0.9212712674121835,0.4658398667389387
2020-06-01 06:45:00,0.31573684863255214,0.47218371080629334
2020-06-01 06:50:00,0.2611808852685027,0.4785159766152166
2020-06-01 06:55:00,0.56340904486163,0.48483603889291826
2020-06-01 07:00:00,0.22010515042384576,0.4911432827344565
2020-06-01 07:05:00,0.29613263986870847,0.497437103417143
2020-06-01 07:10:00,0.36265469896103325,0.5037169063289632
2020-06-01 07:15:00,0.4184767538273707,0.5099821070421795
2020-06-01 07:20:00,0.6859295882954097,0.5162321315422275
2020-06-01 07:25:00,0.6671425552035367,0.5224664165708053
2020-06-01 07:30:00,0.865794646309247,0.5286844099941272
2020-06-01 07:35:00,0.37393695397413274,0.5348855710959476
2020-06-01 07:40:00,0.49069310358587936,0.5410693707384862
2020-06-01 07:45:00,0.7999122324689024,0.5472352914125117
2020-06-01 07:50:00,0.10694931746057157,0.5533828272394908
2020-06-01 07:55:00,0.17855259276839547,0.5595114839816091
2020-06-01 08:00:00,0.6147528747227704,0.5656207791309033
2020-06-01 08:05:00,0.7335227133231971,0.571710242161601
2020-06-01 08:10:00,0.48318070905075683,0.5777794149513408
2020-06-01 08:15:00,1.1263970970767487,0.5838278522738607
2020-06-01 08:20:00,0.5634839058963904,0.5898551222458337
2020-06-01 08:25:00,0.5337649248205927,0.595860806647949
2020-06-01 08:30:00,0.4810855831689055,0.6018445011022627
2020-06-01 08:35:00,0.7593671850557157,0.6078058151638689
2020-06-01 08:40:00,0.8990842938929812,0.6137443723989444
2020-06-01 08:45:00,0.42377410404563437,0.6196598104503606
2020-06-01 08:50:00,0.8704867774211527,0.6255517810406133
2020-06-01 08:55:00,0.6267112217009579,0.6314199498887845
2020-06-01 09:00:00,0.32741253811036614,0.6372639965600689
2020-06-01 09:05:00,0.4697472579593306,0.6430836142894367
2020-06-01 09:10:00,0.6965987818831141,0.6488785098496348
2020-06-01 09:15:00,0.8968029799176251,0.6546484035253768
2020-06-01 09:20:00,0.5903392310789233,0.6603930291746882
2020-06-01 09:25:00,0.5529244438608903,0.6661121342964244
2020-06-01 09:30:00,0.528370919657674,0.6718054800626846
2020-06-01 09:35:00,1.1096079675374069,0.6774728413479516
2020-06-01 09:40:00,0.6704960557655506,0.6831140067790497
2020-06-01 09:45:00,0.786355129665378,0.688728778758662
2020-06-01 09:50:00,0.8680092607171582,0.6943169733939817
2020-06-01 09:55:00,0.45840464945543186,0.6998784203123299
2020-06-01 10:00:00,0.8505129708417207,0.7054129623938987
2020-06-01 10:05:00,1.1781825790273468,0.7109204554592501
2020-06-01 10:10:00,0.5475828956508215,0.7164007679093187
2020-06-01 10:15:00,0.6090197936044285,0.7218537802706881
2020-06-01 10:20:00,0.38934820363149536,0.7272793846401805
2020-06-01 10:25:00,0.6821515051257789,0.7326774841220661
2020-06-01 10:30:00,0.7654023027687255,0.7380479923732581
2020-06-01 10:35:00,0.9544653783837185,0.7433908332894721
2020-06-01 10:40:00,0.18087397646143866,0.7487059407788009
2020-06-01 10:45:00,0.8269069683468676,0.7539932585731507
2020-06-01 10:50:00,1.188454943485636,0.7592527400946841
2020-06-01 10:55:00,0.7851933850918694,0.7644843483882019
2020-06-01 11:00:00,0.665448511370797,0.7696880560431126
2020-06-01 11:05:00,0.9694214949351516,0.7748638450197948
2020-06-01 11:10:00,0.9659318280720909,0.7800117063780969
2020-06-01 11:15:00,0.2287317309340735,0.7851316399404372
2020-06-01 11:20:00,0.8966470228451874,0.7902236539182661
2020-06-01 11:25:00,0.6669741771129973,0.7952877645656357
2020-06-01 11:30:00,1.4477788131850247,0.8003239959199727
2020-06-01 11:35:00,0.6293295588592102,0.8053323795897929
2020-06-01 11:40:00,0.7575492672689353,0.8103129544750746
2020-06-01 11:45:00,0.6369518872453774,0.8152657663678277
2020-06-01 11:50:00,0.9784489828062746,0.8201908674951712
2020-06-01 11:55:00,0.492575017154453,0.8250883160924193
2020-06-01 12:00:00,0.674839716404666,0.8299581760444376
2020-06-01 12:05:00,1.282544297970281,0.8348005166092514
2020-06-01 12:10:00,0.7314533870425229,0.8396154122190164
2020-06-01 12:15:00,0.8716931735841587,0.8444029422993904
2020-06-01 12:20:00,0.9176314098544519,0.8491631910377901
2020-06-01 12:25:00,0.7776837539012506,0.8538962470910262
2020-06-01 12:30:00,0.9022455474252389,0.8586022032618557
2020-06-01 12:35:00,0.7474048550557583,0.8632811561668144
2020-06-01 12:40:00,1.0654626727683756,0.867933205908328
2020-06-01 12:45:00,0.9711691566904458,0.8725584557511296
2020-06-01 12:50:00,1.2181559579969488,0.8771570117709646
2020-06-01 12:55:00,0.8225352392683322,0.881728982415165
2020-06-01 13:00:00,0.8048631413272442,0.8862744779285334
2020-06-01 13:05:00,0.8268593677336403,0.8907936096600736
2020-06-01 13:10:00,0.6166578653023165,0.8952864893270839
2020-06-01 13:15:00,0.5088339472782746,0.8997532283302504
2020-06-01 13:20:00,0.5171542453830216,0.9041939372104035
2020-06-01 13:25:00,0.8027462826711504,0.9086087253362887
2020-06-01 13:30:00,1.044119300141188,0.9129977008744716
2020-06-01 13:35:00,0.9291959571128177,0.9173609710016579
2020-06-01 13:40:00,1.3445737805558293,0.921698642238542
2020-06-01 13:45:00,1.0922957184274835,0.926010820765586
2020-06-01 13:50:00,0.8043848189234624,0.93029761261261
2020-06-01 13:55:00,0.6747387444680599,0.9345591236861449
2020-06-01 14:00:00,1.3652149073026711,0.9387954596938395
2020-06-01 14:05:00,1.0941801013201664,0.9430067260487661
2020-06-01 14:10:00,0.7401405190261006,0.9471930277522087
2020-06-01 14:15:00,1.1423234973852086,0.9513544691974248
2020-06-01 14:20:00,0.6369655122454982,0.9554911538914029
2020-06-01 14:25:00,1.4036605342546442,0.9596031841492254
2020-06-01 14:30:00,0.7989781939557035,0.9636906607919073
2020-06-01 14:35:00,1.0992259519802063,0.9677536828260959
2020-06-01 14:40:00,1.284313769259927,0.9717923470685719
2020-06-01 14:45:00,1.0017040075157169,0.9758067476877977
2020-06-01 14:50:00,1.213652390545212,0.9797969756315202
2020-06-01 14:55:00,0.7422019436705924,0.9837631179156802
2020-06-01 15:00:00,0.8759150705017897,0.9877052567964459
2020-06-01 15:05:00,0.5211884128371804,0.9916234689075669
2020-06-01 15:10:00,1.0683752086724085,0.9955178244771125
2020-06-01 15:15:00,0.7905056954840408,0.999388386713415
2020-06-01 15:20:00,1.1108397237729366,1.0032352113766811
2020-06-01 15:25:00,1.0178691358842682,1.0070583464856928
2020-06-01 15:30:00,0.7054790245674982,1.0108578320943276
2020-06-01 15:35:00,1.3281609687088378,1.014633700103713
2020-06-01 15:40:00,0.6982800475622541,1.0183859741099972
2020-06-01 15:45:00,0.80994273987409,1.022114669296285
2020-06-01 15:50:00,0.6644500571620742,1.0258197923933086
2020-06-01 15:55:00,1.2320048086264128,1.029501341770388
2020-06-01 16:00:00,1.158159355349962,1.0331593076999739
2020-06-01 16:05:00,0.8362291756527078,1.0367936727488865
2020-06-01 16:10:00,1.0059645737832221,1.0404044122045193
2020-06-01 16:15:00,1.121471908991081,1.0439914945007494
2020-06-01 16:20:00,1.363380277835732,1.0475548816591542
2020-06-01 16:25:00,0.909300883951901,1.051094529727667
2020-06-01 16:30:00,0.6477237927464894,1.0546103891676144
2020-06-01 16:35:00,0.6712835838426201,1.0581024052089454
2020-06-01 16:40:00,1.3467143273939408,1.0615705182927377
2020-06-01 16:45:00,1.0507683456595662,1.0650146647000325
2020-06-01 16:50:00,1.2202930031746886,1.0684347773314258
2020-06-01 16:55:00,1.1048306009432725,1.0718307865160002
2020-06-01 17:00:00,0.8327433885676075,1.0752026207676864
2020-06-01 17:05:00,0.7498506576749371,1.0785502074986553
2020-06-01 17:10:00,0.8234632958297079,1.0818734737737385
2020-06-01 17:15:00,1.3302200778466058,1.08517234721053
2020-06-01 17:20:00,1.3049027872550891,1.0884467570605934
2020-06-01 17:25:00,1.0932806661797834,1.0916966353890287
2020-06-01 17:30:00,1.63177404204826,1.0949219182149106
2020-06-01 17:35:00,1.267261845545812,1.0981225465083548
2020-06-01 17:40:00,1.1327709824720888,1.101298466983347
2020-06-01 17:45:00,1.2192867159141532,1.1044496326629487
2020-06-01 17:50:00,0.8530884685305866,1.1075760032556168
2020-06-01 17:55:00,1.299138725975529,1.1106775454297249
2020-06-01 18:00:00,1.5972392546541228,1.1137542330562613
2020-06-01 18:05:00,1.4919114130636295,1.1168060474050305
2020-06-01 18:10:00,1.4761945826077967,1.1198329771825744
2020-06-01 18:15:00,1.341811746525315,1.1228350182835127
2020-06-01 18:20:00,1.1461399778539103,1.125812173206582
2020-06-01 18:25:00,0.6933924188005851,1.1287644501879068
2020-06-01 18:30:00,0.5690080144185826,1.1316918621901586
2020-06-01 18:35:00,1.287855777513897,1.1345944259450502
2020-06-01 18:40:00,0.9277042099626756,1.1374721612131935
2020-06-01 18:45:00,0.903380040357427,1.1403250902940414
2020-06-01 18:50:00,1.2329536697721413,1.1431532377228708
2020-06-01 18:55:00,0.8791985471484888,1.1459566301028798
2020-06-01 19:00:00,1.044863964486834,1.1487352960558024
2020-06-01 19:05:00,1.2981929986796028,1.1514892662828582
2020-06-01 19:10:00,1.1261336828479738,1.1542185737207693
2020-06-01 19:15:00,1.3631750044130817,1.156923253750961
2020-06-01 19:20:00,1.185716886092835,1.159603344398126
2020-06-01 19:25:00,1.0525568237102978,1.1622588864703314
2020-06-01 19:30:00,0.991418557970394,1.1648899236384078
2020-06-01 19:35:00,1.0775077699853732,1.1674965025030437
2020-06-01 19:40:00,1.2017052777763284,1.1700786727175392
2020-06-01 19:45:00,1.1795248442779245,1.1726364871993076
2020-06-01 19:50:00,1.3007024641380904,1.1751700024073974
2020-06-01 19:55:00,1.0302783180861084,1.1776792786374275
2020-06-01 20:00:00,1.4968661904934428,1.1801643802982764
2020-06-01 20:05:00,1.132163843724104,1.1826253761534158
2020-06-01 20:10:00,1.778474014936935,1.1850623395013904
2020-06-01 20:15:00,1.305429847583717,1.187475348239
2020-06-01 20:20:00,1.4038081748893965,1.18986448473203
2020-06-01 20:25:00,1.0082506209696058,1.1922298354495295
2020-06-01 20:30:00,0.9083957806265645,1.1945714904013038
2020-06-01 20:35:00,1.6073285222317573,1.1968895424928725
2020-06-01 20:40:00,0.9278400306537319,1.1991840868995232
2020-06-01 20:45:00,0.9660246487806682,1.2014552204822728
2020-06-01 20:50:00,1.1853798472449972,1.2037030412410243
2020-06-01 20:55:00,0.9289238509621625,1.205927647844218
2020-06-01 21:00:00,1.1247873833335604,1.2081291392880718
2020-06-01 21:05:00,1.1790528896151533,1.2103076147031346
2020-06-01 21:10:00,1.076660364534494,1.2124631732971909
2020-06-01 21:15:00,1.7407790900878701,1.2145959144022342
2020-06-01 21:20:00,1.056616231511375,1.2167059375604534
2020-06-01 21:25:00,0.9439621205221735,1.2187933425697066
2020-06-01 21:30:00,1.2454277489844896,1.220858229466025
2020-06-01 21:35:00,1.1442919436583567,1.222900698509253
2020-06-01 21:40:00,1.3598290972427236,1.2249208502415032
2020-06-01 21:45:00,1.4203661937287413,1.2269187856093606
2020-06-01 21:50:00,1.5227073079477016,1.2288946060790895
2020-06-01 21:55:00,1.6116576235840934,1.2308484136551012
2020-06-01 22:00:00,1.3895202168232652,1.2327803107136466
2020-06-01 22:05:00,1.1044864451585352,1.234690399595576
2020-06-01 22:10:00,0.8645655980850231,1.2365787819809235
2020-06-01 22:15:00,1.355843610528066,1.238445558162262
2020-06-01 22:20:00,1.1179475239357464,1.2402908263582233
2020-06-01 22:25:00,1.3609239729793954,1.2421146821311149
2020-06-01 22:30:00,1.0438513674101193,1.243917217882374
2020-06-01 22:35:00,1.4993558656939736,1.2456985223812784
2020-06-01 22:40:00,0.8992689455223448,1.2474586803079908
2020-06-01 22:45:00,0.9358598642268183,1.2491977718181482
2020-06-01 22:50:00,0.910353644208906,1.250915872179301
2020-06-01 22:55:00,1.0045219361498121,1.2526130515761602
2020-06-01 23:00:00,1.3356374292849733,1.2542893751665813
2020-06-01 23:05:00,1.346061589647109,1.2559449033853778
2020-06-01 23:10:00,1.1258564045624477,1.257579692408484
2020-06-01 23:15:00,1.1467800456868125,1.2591937946772664
2020-06-01 23:20:00,1.157574213198394,1.2607872594462808
2020-06-01 23:25:00,1.369788398141754,1.2623601333797383
2020-06-01 23:30:00,1.4922449008921002,1.263912461212254
2020-06-01 23:35:00,1.3519479134551813,1.2654442864303788
2020-06-01 23:40:00,1.0391464757305875,1.2669556519013714
2020-06-01 23:45:00,1.3381293046967728,1.2684466004201123
2020-06-01 23:50:00,1.2867303814400683,1.2699171752152252
2020-06-01 23:55:00,1.7936768875006028,1.2713674204568937
2020-06-02 00:00:00,1.4516621013442064,1.2727973817302791
2020-06-02 00:05:00,1.2205035167228968,1.2742071063743492
2020-06-02 00:10:00,1.3524970287169324,1.275596643620423
2020-06-02 00:15:00,1.2763790277927831,1.2769660445618214
2020-06-02 00:20:00,0.9879754318270156,1.2783153620390686
2020-06-02 00:25:00,1.5903629335222231,1.2796446505117467
2020-06-02 00:30:00,1.2603546138190374,1.280953965953091
2020-06-02 00:35:00,1.1430257444861553,1.2822433657597643
2020-06-02 00:40:00,1.5841526181415577,1.2835129086452637
2020-06-02 00:45:00,1.643304720585975,1.284762654494548
2020-06-02 00:50:00,0.9562676863991226,1.2859926641463497
2020-06-02 00:55:00,1.0620052809403209,1.2872029990659806
2020-06-02 01:00:00,1.086980005544688,1.2883937209531209
2020-06-02 01:05:00,1.7353449419893756,1.2895648914051023
2020-06-02 01:10:00,1.3108589764574163,1.290716571690268
2020-06-02 01:15:00,1.1287049056021181,1.2918488225571276
2020-06-02 01:20:00,0.8529110260582896,1.2929617039969714
2020-06-02 01:25:00,1.413294840133179,1.294055274996149
2020-06-02 01:30:00,1.1616618459090642,1.2951295933861315
2020-06-02 01:35:00,1.4761747243149634,1.2961847158365598
2020-06-02 01:40:00,0.7487576841215057,1.2972206979481606
2020-06-02 01:45:00,1.0476921518269164,1.2982375944136828
2020-06-02 01:50:00,1.2791186733692284,1.299235459297219
2020-06-02 01:55:00,1.622543452134459,1.3002143465015044
2020-06-02 02:00:00,1.1647496375326918,1.3011743103974636
2020-06-02 02:05:00,1.3006886818720003,1.3021154065026994
2020-06-02 02:10:00,1.6953438019333535,1.303037692123451
2020-06-02 02:15:00,0.9853370794106003,1.3039412269402098
2020-06-02 02:20:00,1.9079630737557105,1.3048260735269792
2020-06-02 02:25:00,1.267498390061766,1.3056922977784053
2020-06-02 02:30:00,1.7531110498497269,1.3065399692071773
2020-06-02 02:35:00,1.2453696462544344,1.3073691610658775
2020-06-02 02:40:00,0.9770515588368277,1.3081799502770712
2020-06-02 02:45:00,1.5839895429193878,1.308972417227878
2020-06-02 02:50:00,1.7250084032020583,1.3097466455204945
2020-06-02 02:55:00,1.6966328410580427,1.3105027216912803
2020-06-02 03:00:00,1.5643298123463811,1.3112407347884691
2020-06-02 03:05:00,1.0032752803742249,1.31196077568862
2020-06-02 03:10:00,1.4503351564006919,1.3126629361522784
2020-06-02 03:15:00,1.6674216840053326,1.3133473077267876
2020-06-02 03:20:00,1.192268898736916,1.3140139805826359
2020-06-02 03:25:00,1.6280153261368515,1.314663042275832
2020-06-02 03:30:00,1.1698381188920692,1.3152945763982233
2020-06-02 03:35:00,0.9587125048192542,1.3159086611246549
2020-06-02 03:40:00,1.0430942980504398,1.3165053677285
2020-06-02 03:45:00,1.378370477209027,1.3170847591801866
2020-06-02 03:50:00,0.892607191411426,1.3176468889219546
2020-06-02 03:55:00,1.01245556349794,1.3181917998428316
2020-06-02 04:00:00,1.130426283818575,1.3187195234574431
2020-06-02 04:05:00,1.3498974413351024,1.3192300793142293
2020-06-02 04:10:00,0.8776971069136457,1.3197234746362905
2020-06-02 04:15:00,1.2713928000870436,1.3201997041588407
2020-06-02 04:20:00,1.0705718722771622,1.320658750141657
2020-06-02 04:25:00,1.2140184366960232,1.321100582564219
2020-06-02 04:30:00,1.3118111808482824,1.321525159501414
2020-06-02 04:35:00,1.1590429049577688,1.321932427652277
2020-06-02 04:40:00,1.4561004754526727,1.322322322983213
2020-06-02 04:45:00,1.3858027042897958,1.322694771445271
2020-06-02 04:50:00,1.5113359764251093,1.3230496897173056
2020-06-02 04:55:00,1.4770547876309275,1.3233869859146192
2020-06-02 05:00:00,1.3923511133813045,1.3237065602059765
2020-06-02 05:05:00,1.7736753177710745,1.3240083053025897
2020-06-02 05:10:00,1.5157551021518951,1.3242921067918647
2020-06-02 05:15:00,1.5273144133147958,1.3245578432762615
2020-06-02 05:20:00,1.423642558508798,1.3248053862818974
2020-06-02 05:25:00,1.372269275570082,1.3250345999444004
2020-06-02 05:30:00,0.9270435122075482,1.3252453405285156
2020-06-02 05:35:00,0.9863191434133532,1.325437455878627
2020-06-02 05:40:00,1.0842085848212972,1.3256107849356173
2020-06-02 05:45:00,0.9684950292161252,1.3257651574543992
2020-06-02 05:50:00,1.126218956581683,1.3259003939970424
2020-06-02 05:55:00,1.395179872428074,1.3260163062076187
2020-06-02 06:00:00,1.1435104168429306,1.326112697326944
2020-06-02 06:05:00,1.364713624694096,1.3261893628750439
2020-06-02 06:10:00,1.4084548312435654,1.3262460914301448
2020-06-02 06:15:00,1.2075051301554767,1.326282665456025
2020-06-02 06:20:00,1.192095196321003,1.3262988621499079
2020-06-02 06:25:00,1.7405924543204048,1.326294454305041
2020-06-02 06:30:00,1.020693045751106,1.326269211187201
2020-06-02 06:35:00,1.6580022761491613,1.326222899399494
2020-06-02 06:40:00,1.6841127783962184,1.3261552836959456
2020-06-02 06:45:00,0.8800949998869303,1.3260661277070591
2020-06-02 06:50:00,1.3172720079958178,1.3259551945588406
2020-06-02 06:55:00,1.413350665034947,1.3258222474307693
2020-06-02 07:00:00,1.6196908299818955,1.3256670501314405
2020-06-02 07:05:00,1.4357017207623248,1.3254893676921906
2020-06-02 07:10:00,1.5257512048232102,1.3252889668919705
2020-06-02 07:15:00,1.803782324265017,1.3250656166314774
2020-06-02 07:20:00,1.4398455326462363,1.3248190881100237
2020-06-02 07:25:00,1.155517882427899,1.3245491547737231
2020-06-02 07:30:00,1.470409851804815,1.3242555920473484
2020-06-02 07:35:00,1.3289694300768742,1.3239381769288123
2020-06-02 07:40:00,1.3018055304097267,1.3235966875292688
2020-06-02 07:45:00,1.3693897089506326,1.3232309025899591
2020-06-02 07:50:00,0.9875289982320257,1.3228406009838993
2020-06-02 07:55:00,1.4146771449652964,1.3224255612307907
2020-06-02 08:00:00,1.4935712163450174,1.3219855610650102
2020-06-02 08:05:00,1.1330332112331165,1.3215203770624362
2020-06-02 08:10:00,1.3167831259684526,1.3210297842896828
2020-06-02 08:15:00,1.3316225475620833,1.32051355595321
2020-06-02 08:20:00,1.2679126273743118,1.3199714630638684
2020-06-02 08:25:00,0.9895252335335387,1.3194032741354995
2020-06-02 08:30:00,1.4935415863793695,1.3188087549344305
2020-06-02 08:35:00,1.3179795137373975,1.3181876683039406
2020-06-02 08:40:00,1.2995577429059326,1.3175397740595793
2020-06-02 08:45:00,1.337710511602239,1.3168648289122116
2020-06-02 08:50:00,0.8142366876861173,1.3161625863919808
2020-06-02 08:55:00,0.7145017114364086,1.3154327968165198
2020-06-02 09:00:00,1.6193963545123498,1.3146752074171029
2020-06-02 09:05:00,1.6578458441824742,1.313889562715418
2020-06-02 09:10:00,1.2106417415620252,1.3130756050943382
2020-06-02 09:15:00,1.2143392536725273,1.312233075390689
2020-06-02 09:20:00,1.0030394552375181,1.3113617134142181
2020-06-02 09:25:00,1.1349521666387292,1.3104612584538773
2020-06-02 09:30:00,1.3609841060180239,1.3095314498855863
2020-06-02 09:35:00,1.3546914836853863,1.3085720279330428
2020-06-02 09:40:00,1.318985202831689,1.307582734545232
2020-06-02 09:45:00,1.3040870197238597,1.3065633143159225
2020-06-02 09:50:00,1.33312251310278,1.305513515395399
2020-06-02 09:55:00,1.5314818716357532,1.3044330903810242
2020-06-02 10:00:00,1.3614386500197861,1.3033217971734714
2020-06-02 10:05:00,1.4169816076953003,1.3021793997653437
2020-06-02 10:10:00,0.8262157986544045,1.3010056689390561
2020-06-02 10:15:00,1.1449903290592935,1.299800382912871
2020-06-02 10:20:00,1.5352486927337992,1.2985633280358735
2020-06-02 10:25:00,1.6096312714343766,1.2972942995999894
2020-06-02 10:30:00,1.2209894292109749,1.2959931027139506
2020-06-02 10:35:00,1.6522294574219578,1.2946595531130811
2020-06-02 10:40:00,1.3774839184250136,1.2932934778263399
2020-06-02 10:45:00,1.1010100399894482,1.2918947156911462
2020-06-02 10:50:00,1.0348353583299028,1.2904631177479886
2020-06-02 10:55:00,1.2257496632547704,1.2889985475982204
2020-06-02 11:00:00,1.203509782016939,1.2875008818337306
2020-06-02 11:05:00,1.5374505395213358,1.2859700105915688
2020-06-02 11:10:00,0.8083980683670684,1.284405838204573
2020-06-02 11:15:00,1.0356104335473846,1.282808283907365
2020-06-02 11:20:00,1.4782468186541708,1.281177282621874
2020-06-02 11:25:00,1.1935152561135947,1.2795127858770239
2020-06-02 11:30:00,1.5775533297280773,1.2778147628474381
2020-06-02 11:35:00,1.3621964360135153,1.276083201418847
2020-06-02 11:40:00,1.1962401294831768,1.2743181091901976
2020-06-02 11:45:00,1.191378262054516,1.2725195143798467
2020-06-02 11:50:00,1.0330791383030944,1.2706874666715793
2020-06-02 11:55:00,2.123000301667692,1.268822038065829
2020-06-02 12:00:00,0.7353797226974187,1.2669233237451467
2020-06-02 12:05:00,1.3704513789716088,1.2649914428889137
2020-06-02 12:10:00,1.6013920069107646,1.263026539398594
2020-06-02 12:15:00,1.520544046827481,1.2610287825546542
2020-06-02 12:20:00,1.3691469473212414,1.2589983675868237
2020-06-02 12:25:00,1.0301863185346192,1.2569355160889366
2020-06-02 12:30:00,1.5803831648624578,1.2548404762686909
2020-06-02 12:35:00,1.6266919935960726,1.2527135230898396
2020-06-02 12:40:00,1.2243338673130801,1.2505549583225
2020-06-02 12:45:00,1.2816937951256109,1.2483651104504507
2020-06-02 12:50:00,1.2861298101499028,1.2461443344137253
2020-06-02 12:55:00,1.769077272944207,1.2438930112298177
2020-06-02 13:00:00,1.7837417741545194,1.2416115475076448
2020-06-02 13:05:00,1.372359473024413,1.2393003747694393
2020-06-02 13:10:00,1.0981308749209562,1.2369599484710279
2020-06-02 13:15:00,1.1652379588548996,1.2345907467202144
2020-06-02 13:20:00,1.330453102650891,1.2321932688210697
2020-06-02 13:25:00,1.5587762421464193,1.2297680337750032
2020-06-02 13:30:00,1.0303221023123577,1.2273155787649714
2020-06-02 13:35:00,1.1776435107797778,1.2248364575806099
2020-06-02 13:40:00,1.3264911676769329,1.2223312389777585
2020-06-02 13:45:00,1.0204771596336846,1.2198005050194527
