,noisy,filtered
2022-06-01 20:20:00,1.3438497116870154,1.1363606510168254
2022-06-01 20:25:00,1.0941583660898675,1.1390484165794772
2022-06-01 20:30:00,0.7418513349107513,1.1417322064161837
2022-06-01 20:35:00,1.3033117375769359,1.1444117353920207
2022-06-01 20:40:00,0.8508587317483236,1.1470866932115973
2022-06-01 20:45:00,1.2017588085633297,1.149756744878744
2022-06-01 20:50:00,0.9718354641531708,1.1524215312643213
2022-06-01 20:55:00,1.0679979850527634,1.1550806697698501
2022-06-01 21:00:00,1.3465095524408082,1.1577337550796998
2022-06-01 21:05:00,0.7520782234581889,1.1603803599889038
2022-06-01 21:10:00,1.1298282937571973,1.1630200362923844
2022-06-01 21:15:00,1.2619411354174397,1.1656523157461613
2022-06-01 21:20:00,1.441735368564245,1.1682767111139882
2022-06-01 21:25:00,1.0592080543244191,1.1708927172556114
2022-06-01 21:30:00,1.2599503497973228,1.1734998121746736
2022-06-01 21:35:00,0.8650293411373332,1.1760974579939012
2022-06-01 21:40:00,0.9950784482282866,1.1786851019053497
2022-06-01 21:45:00,0.9794721484626361,1.1812621771834522
2022-06-01 21:50:00,0.7177570901392035,1.1838281043446346
2022-06-01 21:55:00,1.1971254461311955,1.1863822925134848
2022-06-01 22:00:00,1.670224126087902,1.1889241410145877
2022-06-01 22:05:00,0.9907940020690174,1.1914530411283675
2022-06-01 22:10:00,1.724474193020962,1.193968377871346
2022-06-01 22:15:00,1.379177419620048,1.196469531669019
2022-06-01 22:20:00,1.0162535036447504,1.1989558798532576
2022-06-01 22:25:00,1.3810490507198863,1.201426797974506
2022-06-01 22:30:00,1.2725796101073075,1.203881660974286
2022-06-01 22:35:00,1.3612313622527774,1.2063198442775893
2022-06-01 22:40:00,1.4690173432570308,1.208740724814651
2022-06-01 22:45:00,1.123146119736018,1.211143681938237
2022-06-01 22:50:00,1.4662818282694292,1.213528098210893
2022-06-01 22:55:00,1.1252180527224807,1.2158933600685446
2022-06-01 23:00:00,1.2568245523240187,1.2182388583874943
2022-06-01 23:05:00,0.8198429511596246,1.2205639889924635
2022-06-01 23:10:00,1.1173870742434433,1.222868153167958
2022-06-01 23:15:00,0.9383934733964878,1.2251507582611638
2022-06-01 23:20:00,1.2339139047612475,1.2274112184505146
2022-06-01 23:25:00,1.3707851477234754,1.2296489556961208
2022-06-01 23:30:00,0.9279745483442401,1.231863400826104
2022-06-01 23:35:00,1.5090021048412658,1.2340539946926086
2022-06-01 23:40:00,1.177615214204158,1.236220189355962
2022-06-01 23:45:00,0.7090297990719786,1.238361449283345
2022-06-01 23:50:00,1.512497121341992,1.2404772525773535
2022-06-01 23:55:00,1.4358514295946445,1.242567092277371
2022-06-02 00:00:00,1.4764057353545257,1.2446304777307997
2022-06-02 00:05:00,1.1088022713676149,1.2466669359406075
2022-06-02 00:10:00,1.3868881946933433,1.248676012800173
2022-06-02 00:15:00,1.3042380467695938,1.2506572742161246
2022-06-02 00:20:00,1.4927874584715326,1.2526103071592531
2022-06-02 00:25:00,1.8802010821417805,1.2545347206380137
2022-06-02 00:30:00,1.3602540099069287,1.256430146521589
2022-06-02 00:35:00,1.3882291224672838,1.2582962401159257
2022-06-02 00:40:00,1.4502697842995997,1.2601326804526718
2022-06-02 00:45:00,1.2319724198568336,1.2619391703374099
2022-06-02 00:50:00,1.378308959731409,1.2637154362335152
2022-06-02 00:55:00,1.3508431351370818,1.2654612280359443
2022-06-02 01:00:00,1.0947096104437763,1.267176318766948
2022-06-02 01:05:00,1.0239578285392144,1.2688605042249832
2022-06-02 01:10:00,1.4852222586821484,1.2705136026397073
2022-06-02 01:15:00,1.1068480310764006,1.272135454388015
2022-06-02 01:20:00,1.5006516424067409,1.2737259217762407
2022-06-02 01:25:00,1.3441006009499923,1.2752848888430632
2022-06-02 01:30:00,1.22568198498997,1.2768122611317743
2022-06-02 01:35:00,1.4128074870823069,1.2783079654029932
2022-06-02 01:40:00,0.7554671375636796,1.2797719492944946
2022-06-02 01:45:00,1.1265998785498692,1.2812041809821941
2022-06-02 01:50:00,1.189187723623475,1.2826046489361604
2022-06-02 01:55:00,1.5483328041498903,1.2839733618467837
2022-06-02 02:00:00,0.9711835837668004,1.2853103487061932
2022-06-02 02:05:00,1.2908577260130365,1.2866156589665338
2022-06-02 02:10:00,1.093272620731243,1.2878893627350192
2022-06-02 02:15:00,1.1094707955367245,1.28913155103385
2022-06-02 02:20:00,1.7229269055349579,1.2903423361608115
2022-06-02 02:25:00,1.8764197070535182,1.2915218521244702
2022-06-02 02:30:00,1.6798272534347611,1.2926702550255036
2022-06-02 02:35:00,1.4616169151839877,1.2937877231966979
2022-06-02 02:40:00,1.373728721241606,1.2948744569851436
2022-06-02 02:45:00,1.1494747711528202,1.2959306782071485
2022-06-02 02:50:00,1.8282999857206748,1.296956629393623
2022-06-02 02:55:00,1.201674619801767,1.2979525729167782
2022-06-02 03:00:00,1.283979828303184,1.2989187900112378
2022-06-02 03:05:00,1.261576671454923,1.2998555796824474
2022-06-02 03:10:00,1.3748335306443458,1.3007632575419688
2022-06-02 03:15:00,1.457162066515781,1.3016421546228671
2022-06-02 03:20:00,1.3928299593116393,1.3024926161785897
2022-06-02 03:25:00,1.5200989982207325,1.303315000424539
2022-06-02 03:30:00,1.330386126510764,1.3041096771795704
2022-06-02 03:35:00,1.1066352686691339,1.3048770263909077
2022-06-02 03:40:00,1.3141278523217563,1.3056174365702233
2022-06-02 03:45:00,1.0968767605113316,1.3063313032095343
2022-06-02 03:50:00,1.247842975968291,1.3070190272477162
2022-06-02 03:55:00,0.9120356180899889,1.3076810136320238
2022-06-02 04:00:00,1.4738589655067664,1.3083176700046608
2022-06-02 04:05:00,1.6458273533391274,1.3089294055257727
2022-06-02 04:10:00,1.51443128782374,1.3095166297766818
2022-06-02 04:15:00,1.6780705330093024,1.310079751611086
2022-06-02 04:20:00,1.3686827534485215,1.310619177823987
2022-06-02 04:25:00,0.986877496116218,1.3111353115907713
2022-06-02 04:30:00,1.1133778191209351,1.3116285507357475
2022-06-02 04:35:00,0.7721706195480667,1.3120992859758225
2022-06-02 04:40:00,1.1540229277500764,1.3125478993080544
2022-06-02 04:45:00,0.9621792003373102,1.3129747626604167
2022-06-02 04:50:00,1.4291317961134447,1.3133802368435443
2022-06-02 04:55:00,1.5165596509254042,1.3137646707601982
2022-06-02 05:00:00,1.25753242677205,1.3141284007640457
2022-06-02 05:05:00,1.1937763461524558,1.3144717500463425
2022-06-02 05:10:00,1.3128879974849021,1.3147950279932452
2022-06-02 05:15:00,1.0844590835948689,1.3150985295401032
2022-06-02 05:20:00,1.6725765203796874,1.3153825345706218
2022-06-02 05:25:00,0.8421972087620468,1.3156473073727606
2022-06-02 05:30:00,1.351461737077273,1.3158930961377588
2022-06-02 05:35:00,1.367983704797059,1.3161201325085197
2022-06-02 05:40:00,1.1733830453196659,1.3163286312000613
2022-06-02 05:45:00,1.3100688528028284,1.316518789688561
2022-06-02 05:50:00,1.4494936419552429,1.3166907879449268
2022-06-02 05:55:00,1.1156163956649205,1.3168447881960552
2022-06-02 06:00:00,1.1940835594000183,1.3169809347050965
2022-06-02 06:05:00,1.6190475095400383,1.317099353577274
2022-06-02 06:10:00,0.7706549982716085,1.3172001526076729
2022-06-02 06:15:00,1.5440496375027504,1.3172834211772606
2022-06-02 06:20:00,0.917161253436215,1.3173492302107808
2022-06-02 06:25:00,0.930139940053162,1.31739763223575
2022-06-02 06:30:00,1.5224263806460117,1.3174286615931805
2022-06-02 06:35:00,1.0824065117953572,1.3174423348345667
2022-06-02 06:40:00,1.5702785591639106,1.3174386512844365
2022-06-02 06:45:00,1.5294074982192374,1.3174175936882646
2022-06-02 06:50:00,1.2443259629265502,1.3173791288507388
2022-06-02 06:55:00,1.2315348381720133,1.3173232081984323
2022-06-02 07:00:00,1.5617769133940451,1.3172497682604005
2022-06-02 07:05:00,1.121695193363543,1.3171587311039044
2022-06-02 07:10:00,1.2222623921485083,1.3170500047533995
2022-06-02 07:15:00,1.3431007538071336,1.3169234836109833
2022-06-02 07:20:00,1.408594908193516,1.3167790489069335
2022-06-02 07:25:00,1.127126055338843,1.316616569190707
2022-06-02 07:30:00,1.1148994045525842,1.3164359008488093
2022-06-02 07:35:00,1.7622202380256098,1.3162368886548363
2022-06-02 07:40:00,1.3353395554671563,1.3160193663597683
2022-06-02 07:45:00,1.417723049802989,1.3157831572730705
2022-06-02 07:50:00,1.1951922955870329,1.3155280747591407
2022-06-02 07:55:00,1.2164595009378463,1.3152539226377864
2022-06-02 08:00:00,1.226333484705606,1.3149604955498841
2022-06-02 08:05:00,1.0667406853990333,1.3146475793617751
2022-06-02 08:10:00,1.0660067534625806,1.3143149516630686
2022-06-02 08:15:00,1.1613871382523364,1.3139623824032456
2022-06-02 08:20:00,1.2777951001694106,1.3135896347037528
2022-06-02 08:25:00,1.8854543757173876,1.31319646583912
2022-06-02 08:30:00,1.1528099714677356,1.312782628302474
2022-06-02 08:35:00,1.8090687726186712,1.312347870820277
2022-06-02 08:40:00,1.3452912811279452,1.3118919392113841
2022-06-02 08:45:00,1.1950364248093241,1.3114145770574577
2022-06-02 08:50:00,1.4948852359359692,1.3109155262092729
2022-06-02 08:55:00,0.9257107163296792,1.3103945271922584
2022-06-02 09:00:00,1.7135925354373236,1.30985131958425
2022-06-02 09:05:00,1.4973278879005332,1.3092856424011914
2022-06-02 09:10:00,1.499394745501852,1.3086972344561432
2022-06-02 09:15:00,1.1269593094901604,1.3080858346119522
2022-06-02 09:20:00,0.961506143077657,1.3074511818968435
2022-06-02 09:25:00,1.430123484225222,1.3067930155598504
2022-06-02 09:30:00,1.251310785092563,1.3061110751823646
2022-06-02 09:35:00,1.0532436612451084,1.3054051008954088
2022-06-02 09:40:00,1.1687950648536054,1.3046748336884308
2022-06-02 09:45:00,1.3552079413245275,1.3039200158090094
2022-06-02 09:50:00,1.4126567629348383,1.303140391269152
2022-06-02 09:55:00,1.0390555148730605,1.302335706434888
2022-06-02 10:00:00,1.6414798211519588,1.3015057106485826
2022-06-02 10:05:00,1.3003986834540084,1.3006501568515132
2022-06-02 10:10:00,1.2324505802445351,1.2997688021827007
2022-06-02 10:15:00,1.391921763705909,1.2988614085289891
2022-06-02 10:20:00,1.1922451184303404,1.2979277430290241
2022-06-02 10:25:00,2.0396266376772534,1.2969675785482113
2022-06-02 10:30:00,1.2258105351657367,1.2959806940937026
2022-06-02 10:35:00,1.3663057655799034,1.2949668750840777
2022-06-02 10:40:00,1.4888263866573497,1.2939259134186947
2022-06-02 10:45:00,1.1840331058085385,1.292857607376821
2022-06-02 10:50:00,1.3276603963495444,1.291761761411093
2022-06-02 10:55:00,1.5897547447120803,1.2906381858782787
2022-06-02 11:00:00,0.8930774215325885,1.2894866967243257
2022-06-02 11:05:00,1.5503545151499831,1.28830711512888
2022-06-02 11:10:00,1.2735568532743864,1.2870992671246266
2022-06-02 11:15:00,1.007335586381554,1.28586298321308
2022-06-02 11:20:00,1.3955954637517365,1.2845980979899647
2022-06-02 11:25:00,1.4690424160027264,1.2833044497968311
2022-06-02 11:30:00,1.0142799955151567,1.281981880404022
2022-06-02 11:35:00,1.1016087636896286,1.280630234705308
2022-06-02 11:40:00,0.9915672203671066,1.279249360437807
2022-06-02 11:45:00,0.8513818945248575,1.2778391080073832
2022-06-02 11:50:00,1.3907767558022168,1.2763993305113812
2022-06-02 11:55:00,1.484110592203789,1.274929883992219
2022-06-02 12:00:00,1.581912326795801,1.2734306278549044
2022-06-02 12:05:00,1.293651152672592,1.271901425299642
2022-06-02 12:10:00,1.6330929275127872,1.2703421436316011
2022-06-02 12:15:00,1.0281848721863538,1.2687526543929
2022-06-02 12:20:00,0.8160162033935849,1.267132833344622
2022-06-02 12:25:00,1.2419413809880735,1.2654825603991982
2022-06-02 12:30:00,1.1914147472737133,1.2638017196416347
2022-06-02 12:35:00,1.5631765169499445,1.2620901995148412
2022-06-02 12:40:00,0.7222610000162105,1.2603478931272327
2022-06-02 12:45:00,1.546247757647496,1.2585746986080104
2022-06-02 12:50:00,1.321210231176021,1.2567705194915597
2022-06-02 12:55:00,1.29950280564459,1.2549352651312617
2022-06-02 13:00:00,0.753520487035438,1.2530688511110366
2022-06-02 13:05:00,1.1808119843918183,1.2511711996527206
2022-06-02 13:10:00,1.3215221988982389,1.2492422400955412
2022-06-02 13:15:00,1.4014497772776284,1.2472819095125918
2022-06-02 13:20:00,1.306582333417269,1.2452901534249672
2022-06-02 13:25:00,1.2026007394287817,1.243266926514741
2022-06-02 13:30:00,0.8056917597584095,1.241212193285553
2022-06-02 13:35:00,1.3660961710940334,1.2391259287110943
2022-06-02 13:40:00,1.312336383077177,1.2370081189526074
2022-06-02 13:45:00,1.7983334686656676,1.2348587621647371
